CL_FISCAL,Nome,UNIDADE,Estoque,Preco,VAL_TOTAL
33072010,0561640-DOVE DES.AER.87G FRESH CARE LAV/BAUNI,UN,11,1404.0,15444.0
33072010,0561651-DOVE DES.AER.87G FRESH CARE PES/LEI.A,UN,7,1499.0,10493.0
33072010,0413160-DOVE DES.AER.89G GO FRESH PEPINO,UN,5,1299.0,6495.0
33072010,0413195-DOVE DES.AER.89G INVISIBLE DRY,UN,8,1404.0,11232.0
33072010,0463650-DOVE DES.AER.89G NUTRITIVE SECRETS EN,UN,1,1499.0,1499.0
33072010,0453544-DOVE DES.AER.89G NUTRITIVE SECRETS RE,UN,5,1499.0,7495.0
33072010,0413183-DOVE DES.AER.89G ORIGINAL,UN,27,1404.0,37908.0
33072010,0569380-DOVE DES.AER.MEN 89G ENERGY BOOST,UN,13,1404.0,18252.0
33072010,0512670-DOVE DES.AER.MEN 89G MEN CARE INV.FRE,UN,10,1496.0,14960.0
33072010,0250944-DOVE DES.AER.MEN SECO 89G CLEAN CONFO,UN,12,1395.0,16740.0
33072010,0250956-DOVE DES.AER.MEN SECO 89G EXTRA FRESH,UN,7,1395.0,9765.0
33072010,0289131-DOVE DES.AER.MEN SECO 89G SEM PERFUME,UN,10,1395.0,13950.0
33072010,0317859-DOVE DES.AER.MEN SECO 89G SILVER CONT,UN,1,1499.0,1499.0
33072010,0540150-DOVE DES.AERO 250ML FEM INVISIBLE DRY,UN,5,1966.0,9830.0
33072010,0523723-DOVE DES.AERO 250ML MEN CARE PROT TOT,UN,1,2199.0,2199.0
33072010,0569392-DOVE DES.ROLL.50ML FRESH LAVANDA BAUN,UN,3,998.0,2994.0
33072010,0569404-DOVE DES.ROLL.50ML FRESH PESSEGO/LEIT,UN,4,995.0,3980.0
33072010,0239238-DOVE DES.ROLL.50ML INVISIBLE DRY,UN,6,998.0,5988.0
33072010,0310015-DOVE DES.ROLL.50ML MEN CARE SEM PERFU,UN,5,930.0,4650.0
33072010,0352860-DOVE DES.ROLL.50ML MEN INVISIBLE DRY,UN,4,998.0,3992.0
33072010,0444741-DOVE DES.ROLL.50ML MENCARE CUIDADO TO,UN,1,998.0,998.0
33072090,0552322-DOVE DES.STICK 45G ORIGINAL,UN,4,2198.0,8792.0
33072010,0572180-DOVE DES.STICK 45G SAKURA BLOSSOM,UN,1,1614.0,1614.0
33072090,0554547-DOVE DES.STICK MEN CARE 45G SPORT FRE,UN,2,2198.0,4396.0
33059000,0563509-DOVE LEAVIN CAP 110ML RECONSTRUCAO+AM,UN,3,518.0,1554.0
33049910,0562904-DOVE OLEO BANHO 240ML GLICERINADO,UN,3,2344.0,7032.0
34013000,0481000-DOVE SAB LIQ 200ML CUIDADO PROT REFIL,UN,5,737.0,3685.0
34013000,0462005-DOVE SAB LIQ 200ML KARITE REFIL,UN,1,802.0,802.0
34013000,0552334-DOVE SAB LIQ 200ML PELE SENSIVEL REFI,UN,1,737.0,737.0
34013000,0362793-DOVE SAB LIQ 250ML KARITE,UN,2,1037.0,2074.0
34013000,0462017-DOVE SAB LIQ 250ML NUTRICAO PROFUNDA,UN,1,1103.0,1103.0
34013000,0542387-DOVE SAB LIQ 250ML PELE SENSIVEL,UN,3,1037.0,3111.0
34011190,0479173-DOVE SAB.90G ANTIBAC.LIMP.CUID.PROT,UN,8,359.0,2872.0
34011190,0515391-DOVE SAB.90G ERVA DOCE E CAMOMILA,UN,6,359.0,2154.0
34011190,0295726-DOVE SAB.90G KARITE E BAUNILHA,UN,10,359.0,3590.0
34011190,0222046-DOVE SAB.90G ORIGINAL,UN,30,424.0,12720.0
33072010,0571475-DOVE SERUM CORPO 150ML HIDRATANTE,UN,1,4184.0,4184.0
33072010,0572178-DOVE SERUM CORPO 150ML TOM UNIFORME,UN,1,3357.0,3357.0
33072010,0542167-DOVE SERUM CORPO 180ML HIALURONIC,UN,1,1996.0,1996.0
33049910,0541806-DOVE SERUM CORPO 180ML NIACINAMIDA,UN,1,1996.0,1996.0
33072010,0572166-DOVE SERUM CORPO 180ML RETINOL+FIRMAD,UN,1,1996.0,1996.0
33059000,0567227-DOVE SH 370ML UV REPAIR GLOW+FERULICO,UN,1,1760.0,1760.0
33051000,0570931-DOVE SH.175ML BOND INTENSE REPAIR,UN,2,1188.0,2376.0
33051000,0569526-DOVE SH.190ML UV REPAIR FERULICO,UN,3,1373.0,4119.0
33051000,0545255-DOVE SH.350ML INTENSE REPAIR,UN,1,2164.0,2164.0
30045090,0465900-DOZEMAST C/30 COMP SUBLINGUAL,UN,8,7678.0,61424.0
30045090,0553758-DOZEMAST NP C/30 COMP,UN,1,5992.0,5992.0
30045090,0559335-DOZI 1000MCG C/30 COMP SUBLINGUAL,UN,1,5870.0,5870.0
30049099,0471970-DPREV 1.000 UI C/30,UN,3,3446.0,10338.0
30039099,0540504-DPREV 14.000 UI C/4 COMP,UN,3,3340.0,10020.0
30049099,0486435-DPREV 50.000 UI C/4 CAPS MOLES,UN,1,5550.0,5550.0
30049099,0484931-DPREV 7.000 UI C/30 COMP,UN,2,5950.0,11900.0
21069030,0555190-DPREV ATIVE C/30 COMP,UN,1,5023.0,5023.0
21069030,0570772-DPREV CALCIO 2.000UI C/30 COMP,UN,1,5793.0,5793.0
30049099,0559861-DPREV CAPS 10.000 UI C/8 CAPS MOLE,UN,1,4151.0,4151.0
30049099,0554095-DPREV CAPS 5.000 UI C/30 CAPS,UN,2,7162.0,14324.0
30049099,0465276-DPREV COLECALCIFEROL D3 10.000 UI C/4,UN,5,1954.0,9770.0
30049099,0387095-DPREV COLECALCIFEROL D3 2.000 UI C/30,UN,3,4189.0,12567.0
21069030,0481122-DPREV TODO DIA 1.000 UI C/30 CAPS,UN,1,2383.0,2383.0
21069030,0492493-DPREV TODO DIA 2.000 UI C/30 CAPS,UN,2,3313.0,6626.0
21069030,0536183-DPREV TODO DIA 2.000 UI C/30 COMP,UN,2,3684.0,7368.0
21069030,0524000-DPREV TODO DIA 600 UI 5ML,UN,1,4526.0,4526.0
21069030,0569257-DR GOOD HAIR C/60 GOMAS FINI,UN,1,6699.0,6699.0
30049039,0251134-DRAMIN B6 COMPRIMIDOS C/30,UN,8,2035.0,16280.0
30049039,0271970-DRAMIN B6 GOTAS 30ML,UN,2,1729.0,3458.0
30049039,0287810-DRAMIN CAPSGEL 25MG C/10 COMP,UN,1,1823.0,1823.0
30049039,0513605-DRAMIN CAPSGEL 50MG C/10 COMP,UN,1,1939.0,1939.0
30049039,0309430-DRAMIN CAPSGEL 50MG C/10 COMP F.V,UN,16,1659.0,26544.0
"30043991,""0465130-DRENATAN SOL OFT 2,5ML"",UN,2,14528.0,29056.0"
30043290,0003939-DRENISON CREME 30G,TB,1,3597.0,3597.0
"30051090,""0003943-DRENISON OCLUSIVO 7,5X200CM"",RL,1,11194.0,11194.0"
30043290,0003940-DRENISON POMADA 30G,TB,1,3884.0,3884.0
30049067,0452425-DROPROPIZINA BIOSINTETICA XPE AD 120M,UN,4,818.0,3272.0
30049067,0547140-DROPROPIZINA BIOSINTETICA XPE PED 120,UN,2,1031.0,2062.0
30066000,0544527-DROSPIR+ETINILEST EURO 3MG C/21 COMP,UN,2,810.0,1620.0
30049099,0246928-DROXAINE SUSP 240ML,UN,2,3108.0,6216.0
30049079,0282508-DRUSOLOL COLIRIO SL.5ML,UN,2,7946.0,15892.0
30049079,0567301-DRUSOLOL LC COLIRIO 5ML,UN,1,7813.0,7813.0
30045090,0241114-DTN-FOL C/90 CAPS,UN,1,11543.0,11543.0
30049079,0430441-DUAL 30MG C/30 CAPS,UN,2,5102.0,10204.0
30049079,0435010-DUAL 60MG C/30 CAPS,UN,2,11155.0,22310.0
39269040,0199022-DUCHA GINECOLOGICA MERCUR 250ML N§10,UN,1,6445.0,6445.0
30049079,0510273-DUCOX 200MG C/10 CAPS,UN,1,3579.0,3579.0
33051000,0563228-DUCRAY KERTYOL PSO SHAMPOO 100ML,UN,1,9023.0,9023.0
30049069,0003963-DULCOLAX 5MG C/20 DRGS,UN,21,1387.0,29127.0
"30049069,""0513654-DULCOLAX 7,5MG/ML GOTAS 30ML"",UN,2,3198.0,6396.0"
30043939,0558473-DUNIA 35 C/21 COMP,UN,1,2062.0,2062.0
30049069,0537302-DUODEX COL 5ML,UU,1,2668.0,2668.0
30049079,0246146-DUOMO 2MG C/30 COMP,UN,3,3419.0,10257.0
30049079,0469240-DUOMO 4MG C/30 COMP,UN,2,5036.0,10072.0
30049099,0225710-DUPHALAC XAROPE 200ML,UN,2,4887.0,9774.0
30049019,0174695-DUPHASTON 10MG C/28 CPDS,UN,2,6879.0,13758.0
30049039,0143418-DUSPATALIN 200MG C/30,UN,2,16324.0,32648.0
"30043999,""0474116-DUTAM 0,5+0,4MG C/30 CAPS GEL"",UN,4,9656.0,38624.0"
30043210,0412626-DYMISTA SPRAY 23G,UN,3,11623.0,34869.0
30049069,0013799-EBASTEL 10MG C/10 COMP,UN,2,6340.0,12680.0
30049069,0014660-EBASTEL XAROPE 60ML,UN,2,5922.0,11844.0
30049069,0517494-EBATZ 2MG C/30 COMP,CX,1,8984.0,8984.0
30049069,0517506-EBATZ 4MG C/30 COMP,CX,1,12787.0,12787.0
30049069,0566402-EBATZ 4MG C/60 COMP,CX,1,19831.0,19831.0
30049024,0506734-ECASIL 81MG C/30 COMP,UN,1,1344.0,1344.0
30049099,0206850-ECOFILM COL 5ML,UN,2,1577.0,3154.0
30049069,0526615-ECOXE 90MG C/7 COMP,UN,3,6205.0,18615.0
30049059,0516082-EDISTRIDE 10MG C/30 COMP,UN,1,18445.0,18445.0
"30049039,""0418680-EFEXOR XR 37,5MG C/30 COMP"",UN,1,15430.0,15430.0"
34013000,0516448-EFFACLAR GEL CONCENTRADO 300G,UN,6,6767.0,40602.0
34013000,0567032-EFFACLAR GEL LIMP ALTA TOLERANCIA 300,UN,3,7338.0,22014.0
34011190,0422402-EFFACLAR SAB ALTA TOLERANCIA 70G,UN,2,5435.0,10870.0
30049079,0350610-EGIDE 25MG C/60,UN,1,4743.0,4743.0
30066000,0247998-ELANI 28 C/28 COMP,UN,3,7523.0,22569.0
30066000,0222610-ELANI CICLO C/21 COMP,UN,2,5439.0,10878.0
96159000,0553820-ELASTICO DE CABELO VARIADOS,UN,10,249.0,2490.0
"30049069,""0381408-ELIQUIS 2,5MG C/20 COMP"",UN,2,10084.0,20168.0"
"30049069,""0408867-ELIQUIS 2,5MG C/60 COMP"",UN,1,23325.0,23325.0"
30049069,0406960-ELIQUIS 5MG C/20 COMP,UN,3,10438.0,31314.0
30044940,0096501-ELIXIR PAREGORICO CATARINENSE 30ML,UN,3,1787.0,5361.0
30049099,0515048-ELLURA 200MG C/30 CAPS,UN,1,15125.0,15125.0
19041000,0568896-ELMA CHIPS CHEETOS 78G CRUNCHY CHEDDA,UN,5,539.0,2695.0
19041000,0571157-ELMA CHIPS CHEETOS 90G ONDA REQUEIJAO,UN,6,775.0,4650.0
19041000,0548538-ELMA CHIPS CHEETOS 95G LUA,UN,1,735.0,735.0
19059090,0542069-ELMA CHIPS DORITOS 32G NACHO,UN,5,404.0,2020.0
19059090,0489535-ELMA CHIPS DORITOS 75G QUEIJO NACHO,UN,2,621.0,1242.0
19059090,0571169-ELMA CHIPS DORITOS 75G SWEET CHILI,UN,3,775.0,2325.0
19041000,0416723-ELMA CHIPS EQLIBRI 40G PANETINI,UN,3,328.0,984.0
19054000,0402679-ELMA CHIPS EQLIBRI 40G PRESUNTO DEFUM,UN,4,328.0,1312.0
19054000,0403639-ELMA CHIPS EQLIBRI 40G QUEIJO SUAVE,UN,4,328.0,1312.0
20052000,0571194-ELMA CHIPS LAYS BATATA 62G CLASSICA,UN,2,742.0,1484.0
20052000,0571206-ELMA CHIPS LAYS BATATA 62G SOUR CREAM,UN,2,742.0,1484.0
20052000,0571170-ELMA CHIPS LAYS BATATA COPA 62G PICAN,UN,2,755.0,1510.0
20052000,0571182-ELMA CHIPS LAYS BATATA COPA 62G QUEIJ,UN,3,755.0,2265.0
20081100,0495141-ELMA CHIPS OVINHOS 65G AMENDOIM,UN,1,300.0,300.0
20052000,0568908-ELMA CHIPS RUFFLES BATATA 65G PIMEN.M,UN,2,773.0,1546.0
20052000,0560043-ELMA CHIPS RUFFLES BATATA 68G CEBOLA/,UN,3,758.0,2274.0
20052000,0560031-ELMA CHIPS RUFFLES BATATA 68G CHURRAS,UN,5,773.0,3865.0
20052000,0560018-ELMA CHIPS RUFFLES BATATA 68G SAL,UN,3,758.0,2274.0
20052000,0510175-ELMA CHIPS SENSACOES 40G FRANGO GRELH,UN,3,472.0,1416.0
20052000,0510187-ELMA CHIPS SENSACOES 40G PEITO DE PER,UN,4,472.0,1888.0
19059090,0542118-ELMA CHIPS TORCIDA 60G BACON,UN,1,218.0,218.0
19059090,0542852-ELMA CHIPS TORCIDA 60G PIMENTA MEXICA,UN,2,218.0,436.0
33061000,0510517-ELMEX CD.110G WHITENING,UN,2,2229.0,4458.0
33061000,0520036-ELMEX CD.75G SENSITIVE,UN,6,1081.0,6486.0
33069000,0545145-ELMEX ENX.BUCAL 400ML ANTICARIES,UN,1,2767.0,2767.0
33059000,0505603-ELSEVE CO.400ML CACHOS DOS SONHOS,UN,3,2030.0,6090.0
33059000,0560630-ELSEVE COND.200ML BOND REPAIR,UN,2,2468.0,4936.0
33059000,0507034-ELSEVE COND.200ML CACHOS DOS SONHOS,UN,1,1236.0,1236.0
33059000,0095615-ELSEVE COND.200ML COLORVIVE ORIGINAL,UN,1,1380.0,1380.0
33059000,0483763-ELSEVE COND.200ML HIDRA HIALURONICO,UN,4,1314.0,5256.0
33059000,0554682-ELSEVE COND.200ML LISO SONHOS LIQUID,UN,2,1412.0,2824.0
33059000,0451245-ELSEVE COND.200ML LONGO DOS SONHOS,UN,4,1373.0,5492.0
33059000,0362952-ELSEVE COND.200ML OLEO EXTRA.NUTRICAO,UN,1,1412.0,1412.0
33059000,0519060-ELSEVE COND.200ML PURE HIALURONICO,UN,3,1412.0,4236.0
33059000,0232738-ELSEVE COND.200ML REP TOTAL ORIGINAL,UN,1,1236.0,1236.0
33059000,0568250-ELSEVE COND.400ML COLAGEN LIFTER,UN,1,2892.0,2892.0
33059000,0483775-ELSEVE COND.400ML HIDRA HIALURONICO,UN,2,2236.0,4472.0
33059000,0554694-ELSEVE COND.400ML LISO SONHOS LIQUID,UN,2,2244.0,4488.0
33059000,0460207-ELSEVE COND.400ML LONGO DOS SONHOS,UN,3,2353.0,7059.0
33059000,0514528-ELSEVE COND.400ML OLEO EXTRA NUTRICAO,UN,3,2353.0,7059.0
33059000,0518992-ELSEVE COND.400ML PURE HIALURONICO,UN,4,2353.0,9412.0
33059000,0415323-ELSEVE CR.FINALIZADOR 50ML CICATRI RE,UN,4,1532.0,6128.0
33059000,0538140-ELSEVE CR.P.250ML GLYCOLIC GLOSS,UN,2,1242.0,2484.0
33059000,0483787-ELSEVE CR.P.250ML HIDRA HIALURONICO,UN,2,1418.0,2836.0
33059000,0451269-ELSEVE CR.P.250ML LONGO DOS SONHOS,UN,3,1418.0,4254.0
33059000,0542045-ELSEVE CR.TRAT.200ML ACIDIF.GLYCOLIC,UN,3,3356.0,10068.0
33059000,0505688-ELSEVE CR.TRAT.300G CACHOS DOS SONHOS,UN,2,1915.0,3830.0
33059000,0537497-ELSEVE CR.TRAT.300G GLYCOLIC,UN,1,1920.0,1920.0
33059000,0483799-ELSEVE CR.TRAT.300G HIDRA HIALURONICO,UN,2,1920.0,3840.0
33059000,0560960-ELSEVE CR.TRAT.300G LISO DOS SONHOS,UN,1,1920.0,1920.0
33059000,0323650-ELSEVE OLEO EXTRAORDINARIO 100ML,UN,8,3012.0,24096.0
33059000,0538164-ELSEVE OLEO GLYCOLIC GLOS 100ML,UN,7,2362.0,16534.0
33059000,0568285-ELSEVE SERUM 100ML COLAGEN LIFTER,UN,3,3203.0,9609.0
33059000,0560678-ELSEVE SERUM 100ML LISO DOS SONHOS,UN,7,3412.0,23884.0
33051000,0506453-ELSEVE SH.200ML CACHOS DOS SONHOS,UN,1,1281.0,1281.0
33051000,0536097-ELSEVE SH.200ML GLYCOLIC GLOSS,UN,2,1191.0,2382.0
33051000,0554743-ELSEVE SH.200ML LISO SONHOS LIQUID HA,UN,6,1191.0,7146.0
33051000,0560666-ELSEVE SH.250ML BOND REPAIR,UN,1,2203.0,2203.0
33051000,0505701-ELSEVE SH.400ML CACHOS DOS SONHOS,UN,2,2070.0,4140.0
33051000,0568297-ELSEVE SH.400ML COLAGEN LIFTER,UN,1,2620.0,2620.0
33051000,0483836-ELSEVE SH.400ML HIDRA HIALURONICO,UN,3,2189.0,6567.0
33051000,0460195-ELSEVE SH.400ML LONGO DOS SONHOS,UN,6,2300.0,13800.0
33051000,0363227-ELSEVE SH.400ML OLEO EXTRA.NUTRICAO,UN,5,1800.0,9000.0
33051000,0519011-ELSEVE SH.400ML PURE HIALURONICO,UN,1,2300.0,2300.0
33051000,0294106-ELSEVE SH.400ML REPARAÇÃO TOTAL ORIGI,UN,5,2354.0,11770.0
33051000,0294204-ELSEVE SH.NV 200ML COLOR-VIVE,UN,3,1254.0,3762.0
33051000,0483824-ELSEVE SH.NV 200ML HIDRA HIALURONICO,UN,2,1254.0,2508.0
33051000,0451257-ELSEVE SH.NV 200ML LONGO DOS SONHOS,UN,3,1251.0,3753.0
33051000,0519072-ELSEVE SH.NV 200ML PURE HIALURONICO,UN,2,1254.0,2508.0
33051000,0505725-ELSEVE SH.NV 400ML HIDRADETOX ZERO CA,UN,3,2507.0,7521.0
30049059,0204232-EMAMA 400MG C/30 CAPS,UN,1,4884.0,4884.0
21069030,0567875-EMAMA GAMA VIT E C/30 CAPS,UN,1,10962.0,10962.0
30049039,0460024-EMPROL 25MG C/30 COMP,UN,2,2830.0,5660.0
30049069,0487310-ENAVO 4MG C/10 COMP,UN,1,2588.0,2588.0
30049099,0199830-ENAX 200MG CX/30 CAPS,UN,1,8289.0,8289.0
30039019,0238902-ENDOFOLIN 5MG C/30 CAPS,UN,3,3436.0,10308.0
30045090,0474067-ENDOFOLIN 5MG C/90 COMP,UN,1,8351.0,8351.0
30049099,0178060-ENGOV 1X6 CPDS F.V,EV,27,783.0,21141.0
22029900,0479368-ENGOV AFTER 250ML BERRY VIBES,UN,3,854.0,2562.0
22029900,0464255-ENGOV AFTER 250ML CITRUS,UN,4,735.0,2940.0
22029900,0497024-ENGOV AFTER 250ML HITS,UN,2,735.0,1470.0
22029900,0560520-ENGOV AFTER 250ML LEMONADE,UN,4,744.0,2976.0
22029900,0464660-ENGOV AFTER 250ML TANGERINA,UN,3,854.0,2562.0
30049099,0479810-ENGOV C/12 COMP,CX,2,1509.0,3018.0
30049099,0373406-ENGOV C/24 COMP,CX,2,2771.0,5542.0
21069090,0226571-ENSURE 400G BAUNILHA,UN,1,7694.0,7694.0
21069090,0568481-ENSURE 850G MORANGO,UN,1,14654.0,14654.0
30024999,0320096-ENTEROGERMINA C/10 FLACONETES,UN,19,4047.0,76893.0
30024999,0451540-ENTEROGERMINA C/20 FLACONETES,UN,3,5597.0,16791.0
30024992,0568530-ENTEROGERMINA C/5 FLACONETES,UN,7,2326.0,16282.0
30024999,0452559-ENTEROGERMINA PLUS C/10 FLACONETES,UN,11,4743.0,52173.0
30024999,0396901-ENTEROGERMINA PLUS C/5 FLACONETES,UN,22,3170.0,69740.0
30049099,0553160-EPAREMA FLACONETE 10ML C/12UN HORTELA,UN,1,4691.0,4691.0
19019090,0004182-EPAREMA FLACONETE 10ML F.V,UN,74,387.0,28638.0
30049099,0004185-EPAREMA LIQUIDO 200ML,VD,1,6265.0,6265.0
30049069,0288281-EPEZ 10MG C/30 COMP REV,UN,2,5660.0,11320.0
30049069,0271198-EPEZ 5MG C/30 COMP REV,UN,1,5587.0,5587.0
"30049029,""0268595-EPIDUO GEL 0,1%/2,5% 30G"",UN,1,10959.0,10959.0"
33049990,0547407-EPISOL COLOR PELE MEDIO FPS70 40G TOM,UN,2,5301.0,10602.0
33049990,0554669-EPISOL COLOR PELE MORENA FPS70 40G TO,UN,1,5821.0,5821.0
30045090,0236407-EPITEGEL 50MG/G GEL OFT 10G,UN,3,4178.0,12534.0
30045090,0545402-EPITHELIZE 50MG GEL OFT,UN,2,4464.0,8928.0
30049099,0004212-EPOCLER ABACAXI 10ML F.V.,FV,62,310.0,19220.0
30049099,0004211-EPOCLER ABACAXI C/12 FLAC 10ML,CX,2,3550.0,7100.0
30049099,0369281-EPOCLER ABACAXI C/6 FLAC 10ML,CX,2,1917.0,3834.0
30049099,0561443-EPOCLER C/10 COMP F.V.,CX,14,321.0,4494.0
"30049099,""0378121-ESALERG 1,25MG GOTAS 20ML"",VD,2,4424.0,8848.0"
30049099,0371390-ESALERG 5MG C/10 COMP,VD,2,5469.0,10938.0
"30049099,""0374879-ESALERG D 0,5MG/ML 60ML"",VD,2,4038.0,8076.0"
30049059,0379802-ESC 10MG C/30 COMP,UN,2,6525.0,13050.0
30049059,0344710-ESC 20MG C/30 COMP,UN,1,12691.0,12691.0
30049059,0570857-ESC ODT 5MG C/30 COMP,UN,1,5026.0,5026.0
30042029,0502784-ESCABIN PRO EMULSAO 100ML,VD,2,3191.0,6382.0
96032900,0254234-ESCOVA BANHO M.BONI 1924T GRANDE,UN,1,1958.0,1958.0
30049069,0487591-ESIO 20MG C/28 COMP,UN,1,7521.0,7521.0
30049079,0487603-ESIO 40MG C/28 COMP,UN,1,14809.0,14809.0
30049069,0318930-ESOMEPRAZOL MEDLEY 20MG C/28 COMP,UN,5,3142.0,15710.0
30049069,0501140-ESOMEPRAZOL MEDLEY 40MG C/28 COMP,UN,5,4563.0,22815.0
30049069,0567070-ESOMEX 40MG C/28 COMP,UN,3,8558.0,25674.0
90192020,0558106-ESPACADOR AGPMED 150ML BABY GALINHA P,UN,3,2460.0,7380.0
90192020,0365465-ESPACADOR G-TECH ADULTO/INFANTIL,UN,1,3282.0,3282.0
90192020,0570307-ESPACADOR G-TECH AERO ADULTO/INFANTIL,UN,3,2928.0,8784.0
30049099,0013628-ESPINHEIRA SANTA C/45 HERBARIUM,UN,2,2574.0,5148.0
30043220,0233637-ESPIRONOLACTONA EURO 25MG C/30 COMP,UN,7,742.0,5194.0
30043220,0233649-ESPIRONOLACTONA EURO 50MG C/30 COMP,UN,3,1616.0,4848.0
30049099,0399110-ESTOMAZIL EFEV 100G ABACAXI,CX,1,2142.0,2142.0
30049099,0399658-ESTOMAZIL EFEV 100G SEM SABOR,CX,1,1816.0,1816.0
30049099,0004389-ESTOMAZIL EFEV 5G ABACAXI F.V.,EV,44,244.0,10736.0
30049099,0259107-ESTOMAZIL EFEV 5G LARANJA F.V.,UN,17,222.0,3774.0
30043939,0013801-ESTREVA GEL 50G,UN,2,7446.0,14892.0
30043933,0498510-ESTRIOL BIOLAB 1MG CR 50G 1APLIC,UN,2,3102.0,6204.0
30045030,0244373-ETNA C/20 CAPS,UN,4,5115.0,20460.0
30045030,0355042-ETNA C/50 CAPS,UN,1,12791.0,12791.0
33049990,0571781-EUCERIN AQUAPHOR 10ML PELE SENSIVEL,UN,1,4714.0,4714.0
34013000,0566940-EUCERIN GEL DE LIMPEZA 200ML DERMO PU,UN,1,4370.0,4370.0
34013000,0566072-EUCERIN PH5 GEL OLEO DE BANHO 400ML,UN,2,9473.0,18946.0
33049990,0567447-EUCERIN SUN FPS70 50ML HYDRO FLUID ME,UN,1,8688.0,8688.0
33049990,0567400-EUCERIN SUN FPS70 50ML PIG.CONTROL ME,UN,1,7717.0,7717.0
33059000,0545047-EUDORA ACIDIFICANTE 150ML RESG IMEDIA,UN,1,5133.0,5133.0
33041000,0553331-EUDORA BATOM LIQ NIINA SECRETS PEONIA,UN,6,3311.0,19866.0
33059000,0509149-EUDORA COND 200ML ACELERA CRESCIMENTO,UN,2,3667.0,7334.0
33059000,0525570-EUDORA COND 200ML CAUTER.LISOS,UN,4,3666.0,14664.0
33059000,0530790-EUDORA COND 200ML CAUTERIZACAO DOS FI,UN,3,3738.0,11214.0
33059000,0499091-EUDORA COND 200ML CICA THERAPY,UN,3,3666.0,10998.0
33059000,0525582-EUDORA COND 200ML GLOW EXPERT,UN,3,3666.0,10998.0
33059000,0496260-EUDORA COND 200ML HAIR PLASTIA,UN,2,3666.0,7332.0
33059000,0530019-EUDORA COND 200ML HIDRATACAO MICELAR,UN,1,3534.0,3534.0
33059000,0499237-EUDORA COND 200ML LOIRO EXPERT,UN,3,3534.0,10602.0
33059000,0561846-EUDORA COND 200ML NUTRI ACID COMPLEX,UN,3,3666.0,10998.0
33059000,0496296-EUDORA COND 200ML NUTRI ROSE,UN,2,3667.0,7334.0
33059000,0530007-EUDORA COND 200ML PRO CRONOLOGY,UN,4,3666.0,14664.0
33059000,0561810-EUDORA COND 200ML PRO CRONOLOGY CURVA,UN,3,3666.0,10998.0
33059000,0493025-EUDORA COND 200ML RECONSTROI FIOS,UN,3,3666.0,10998.0
33059000,0533229-EUDORA COND 200ML REGENERADOR POS QUI,UN,3,3666.0,10998.0
33059000,0543030-EUDORA COND 200ML RESGATE IMEDIATO,UN,2,3680.0,7360.0
33059000,0509150-EUDORA COND 200ML REVELA CACHOS,UN,2,3534.0,7068.0
33059000,0569270-EUDORA COND 200ML VOLUME IMEDIATO,UN,3,3666.0,10998.0
33049910,0571610-EUDORA KIT INSTANCE ROSA ABSOLUTA MAE,UN,5,2998.0,14990.0
33059000,0530020-EUDORA KIT MASC+PONTENC PRO CRONOLOGY,UN,2,9533.0,19066.0
33059000,0541490-EUDORA LEAVE IN 100ML HIDRATACAO MICE,UN,1,3867.0,3867.0
33059000,0541391-EUDORA LEAVE IN 100ML PRO CRONOLOGY,UN,2,4734.0,9468.0
33059000,0546680-EUDORA LEAVE IN 100ML RESGATE IMEDIAT,UN,1,4399.0,4399.0
33059000,0525521-EUDORA MASC.CAP.250G CAUTER.LISOS,UN,2,4870.0,9740.0
33059000,0530814-EUDORA MASC.CAP.250G CAUTERIZACAO FIO,UN,1,5133.0,5133.0
33059000,0496333-EUDORA MASC.CAP.250G HAIR PLASTIA,UN,1,4895.0,4895.0
33059000,0561858-EUDORA MASC.CAP.250G NUTRI ACID COMPL,UN,2,5147.0,10294.0
33059000,0496284-EUDORA MASC.CAP.250G NUTRI ROSE,UN,1,5134.0,5134.0
33059000,0571035-EUDORA MASC.CAP.250G VOLUME IMEDIATO,UN,1,5134.0,5134.0
33059000,0571047-EUDORA MOUSSE CAP 150ML VOLUME IMEDIA,UN,1,4838.0,4838.0
33049910,0538396-EUDORA NIINA BRUMA FACIAL 110ML NUTRI,UN,3,4221.0,12663.0
33049990,0553367-EUDORA NINNA SOLAR FACIAL 40ML FPS70,UN,2,4360.0,8720.0
33051000,0509137-EUDORA SH.250ML ACELERA CRESCIMENTO,UN,2,3549.0,7098.0
33051000,0561797-EUDORA SH.250ML ANTIOLEOSIDADE,UN,1,3266.0,3266.0
33051000,0525557-EUDORA SH.250ML CAUTER.LISOS,UN,3,3533.0,10599.0
33051000,0530802-EUDORA SH.250ML CAUTERIZACAO DOS FIOS,UN,3,3554.0,10662.0
33051000,0499115-EUDORA SH.250ML CICA THERAPY,UN,3,3534.0,10602.0
33051000,0525569-EUDORA SH.250ML GLOW EXPERT,UN,3,3533.0,10599.0
33051000,0496345-EUDORA SH.250ML HAIR PLASTIA,UN,2,3533.0,7066.0
33051000,0530679-EUDORA SH.250ML HIDRATACAO MICELAR,UN,2,3266.0,6532.0
33051000,0561871-EUDORA SH.250ML NUTRI ACID COMPLEX,UN,3,3534.0,10602.0
33051000,0525545-EUDORA SH.250ML NUTRI ROSE,UN,4,3534.0,14136.0
33051000,0529996-EUDORA SH.250ML PRO CRONOLOGY,UN,3,3533.0,10599.0
